"time_min","sample","absorbance","treatment"
24.5,"soak_1",0.0632,"A"
24.5,"soak_1",0.0566,"B"
24.5,"soak_2",0.1878,"A_H2O2"
24.5,"soak_2",0.0666,"B_H2O2"
24.5,"soak_2",0.071,"A"
24.5,"soak_2",0.064,"B"
24.5,"soak_3",0.1699,"A_H2O2"
24.5,"soak_3",0.0597,"B_H2O2"
24.5,"soak_3",0.0643,"A"
24.5,"soak_3",0.0645,"B"
24.5,"soak_1",0.124,"A_H2O2"
24.5,"soak_1",0.0585,"B_H2O2"
24.5,"soak_1",0.0635,"A"
24.5,"soak_1",0.058,"B"
24.5,"soak_2",0.191,"A_H2O2"
24.5,"soak_2",0.0667,"B_H2O2"
24.5,"soak_2",0.0713,"A"
24.5,"soak_2",0.0655,"B"
24.5,"soak_3",0.1754,"A_H2O2"
24.5,"soak_3",0.0596,"B_H2O2"
24.5,"soak_3",0.0656,"A"
24.5,"soak_3",0.0662,"B"
24.5,"shake_1",0.237,"A_H2O2"
24.5,"shake_1",0.082,"B_H2O2"
24.5,"shake_1",0.0843,"A"
24.5,"shake_1",0.0784,"B"
24.5,"shake_2",0.3461,"A_H2O2"
24.5,"shake_2",0.0728,"B_H2O2"
24.5,"shake_2",0.0745,"A"
24.5,"shake_2",0.0691,"B"
24.5,"shake_3",0.4411,"A_H2O2"
24.5,"shake_3",0.1125,"B_H2O2"
24.5,"shake_3",0.1157,"A"
24.5,"shake_3",0.1127,"B"
24.5,"shake_1",0.2417,"A_H2O2"
24.5,"shake_1",0.0822,"B_H2O2"
24.5,"shake_1",0.0863,"A"
24.5,"shake_1",0.0784,"B"
24.5,"shake_2",0.3485,"A_H2O2"
24.5,"shake_2",0.0722,"B_H2O2"
24.5,"shake_2",0.0737,"A"
24.5,"shake_2",0.0688,"B"
24.5,"shake_3",0.4396,"A_H2O2"
24.5,"shake_3",0.112,"B_H2O2"
24.5,"shake_3",0.1168,"A"
24.5,"shake_3",0.1131,"B"
24.5,"shake_1",0.2506,"A_H2O2"
24.5,"shake_1",0.082,"B_H2O2"
24.5,"shake_1",0.0848,"A"
24.5,"shake_1",0.0787,"B"
24.5,"shake_2",0.3591,"A_H2O2"
24.5,"shake_2",0.073,"B_H2O2"
24.5,"shake_2",0.0741,"A"
24.5,"shake_2",0.0688,"B"
24.5,"shake_3",0.4369,"A_H2O2"
24.5,"shake_3",0.1112,"B_H2O2"
24.5,"shake_3",0.1175,"A"
24.5,"shake_3",0.1156,"B"
24.5,"shake_1",0.2557,"A_H2O2"
24.5,"shake_1",0.0835,"B_H2O2"
24.5,"shake_1",0.0861,"A"
24.5,"shake_1",0.0808,"B"
24.5,"shake_2",0.3606,"A_H2O2"
24.5,"shake_2",0.0731,"B_H2O2"
24.5,"shake_2",0.0754,"A"
24.5,"shake_2",0.0695,"B"
24.5,"shake_3",0.4495,"A_H2O2"
24.5,"shake_3",0.115,"B_H2O2"
24.5,"shake_3",0.118,"A"
24.5,"shake_3",0.1147,"B"
25,"soak_1",0.1256,"A_H2O2"
25,"soak_1",0.057,"B_H2O2"
25,"soak_1",0.0676,"A"
25,"soak_1",0.0572,"B"
25,"soak_2",0.1817,"A_H2O2"
25,"soak_2",0.0667,"B_H2O2"
25,"soak_2",0.0725,"A"
25,"soak_2",0.0668,"B"
25,"soak_3",0.1668,"A_H2O2"
25,"soak_3",0.0607,"B_H2O2"
25,"soak_3",0.0658,"A"
25,"soak_3",0.0622,"B"
25,"soak_1",0.1286,"A_H2O2"
25,"soak_1",0.0555,"B_H2O2"
25,"soak_1",0.0653,"A"
25,"soak_1",0.058,"B"
25,"soak_2",0.1865,"A_H2O2"
25,"soak_2",0.066,"B_H2O2"
25,"soak_2",0.0714,"A"
25,"soak_2",0.0658,"B"
25,"soak_3",0.1706,"A_H2O2"
25,"soak_3",0.0603,"B_H2O2"
25,"soak_3",0.0646,"A"
25,"soak_3",0.0677,"B"
25,"soak_1",0.1279,"A_H2O2"
25,"soak_1",0.0562,"B_H2O2"
25,"soak_1",0.0635,"A"
25,"soak_1",0.0569,"B"
25,"soak_2",0.1894,"A_H2O2"
25,"soak_2",0.067,"B_H2O2"
25,"soak_2",0.0715,"A"
25,"soak_2",0.0644,"B"
25,"soak_3",0.1711,"A_H2O2"
25,"soak_3",0.0599,"B_H2O2"
25,"soak_3",0.0647,"A"
25,"soak_3",0.0649,"B"
25,"soak_1",0.1247,"A_H2O2"
25,"soak_1",0.0587,"B_H2O2"
25,"soak_1",0.0637,"A"
25,"soak_1",0.0583,"B"
25,"soak_2",0.1926,"A_H2O2"
25,"soak_2",0.067,"B_H2O2"
25,"soak_2",0.0717,"A"
25,"soak_2",0.0658,"B"
25,"soak_3",0.1764,"A_H2O2"
25,"soak_3",0.0598,"B_H2O2"
25,"soak_3",0.0658,"A"
25,"soak_3",0.0665,"B"
25,"shake_1",0.239,"A_H2O2"
25,"shake_1",0.0827,"B_H2O2"
25,"shake_1",0.0849,"A"
25,"shake_1",0.079,"B"
25,"shake_2",0.3494,"A_H2O2"
25,"shake_2",0.0732,"B_H2O2"
25,"shake_2",0.0749,"A"
25,"shake_2",0.0696,"B"
25,"shake_3",0.4432,"A_H2O2"
25,"shake_3",0.1145,"B_H2O2"
25,"shake_3",0.1169,"A"
25,"shake_3",0.1139,"B"
25,"shake_1",0.2413,"A_H2O2"
25,"shake_1",0.0829,"B_H2O2"
25,"shake_1",0.0869,"A"
25,"shake_1",0.079,"B"
25,"shake_2",0.3517,"A_H2O2"
25,"shake_2",0.0727,"B_H2O2"
25,"shake_2",0.074,"A"
25,"shake_2",0.0692,"B"
25,"shake_3",0.4436,"A_H2O2"
25,"shake_3",0.1132,"B_H2O2"
25,"shake_3",0.1176,"A"
25,"shake_3",0.1144,"B"
25,"shake_1",0.2528,"A_H2O2"
25,"shake_1",0.0826,"B_H2O2"
25,"shake_1",0.0856,"A"
25,"shake_1",0.0794,"B"
25,"shake_2",0.3624,"A_H2O2"
25,"shake_2",0.0735,"B_H2O2"
25,"shake_2",0.0744,"A"
25,"shake_2",0.0691,"B"
25,"shake_3",0.4408,"A_H2O2"
25,"shake_3",0.1124,"B_H2O2"
25,"shake_3",0.1187,"A"
25,"shake_3",0.1195,"B"
25,"shake_1",0.2579,"A_H2O2"
25,"shake_1",0.0842,"B_H2O2"
25,"shake_1",0.0868,"A"
25,"shake_1",0.0813,"B"
25,"shake_2",0.3639,"A_H2O2"
25,"shake_2",0.0735,"B_H2O2"
25,"shake_2",0.0757,"A"
25,"shake_2",0.0698,"B"
25,"shake_3",0.4532,"A_H2O2"
25,"shake_3",0.1164,"B_H2O2"
25,"shake_3",0.1195,"A"
25,"shake_3",0.116,"B"
25.5,"soak_1",0.1267,"A_H2O2"
25.5,"soak_1",0.0573,"B_H2O2"
25.5,"soak_1",0.0678,"A"
25.5,"soak_1",0.0573,"B"
25.5,"soak_2",0.1831,"A_H2O2"
25.5,"soak_2",0.0672,"B_H2O2"
25.5,"soak_2",0.0729,"A"
25.5,"soak_2",0.0672,"B"
25.5,"soak_3",0.1678,"A_H2O2"
25.5,"soak_3",0.061,"B_H2O2"
25.5,"soak_3",0.0662,"A"
25.5,"soak_3",0.0624,"B"
25.5,"soak_1",0.1295,"A_H2O2"
25.5,"soak_1",0.0557,"B_H2O2"
25.5,"soak_1",0.0656,"A"
25.5,"soak_1",0.0583,"B"
25.5,"soak_2",0.188,"A_H2O2"
25.5,"soak_2",0.0664,"B_H2O2"
25.5,"soak_2",0.0718,"A"
25.5,"soak_2",0.0662,"B"
25.5,"soak_3",0.1717,"A_H2O2"
25.5,"soak_3",0.0606,"B_H2O2"
25.5,"soak_3",0.065,"A"
25.5,"soak_3",0.0681,"B"
25.5,"soak_1",0.1288,"A_H2O2"
25.5,"soak_1",0.0564,"B_H2O2"
25.5,"soak_1",0.0637,"A"
25.5,"soak_1",0.0571,"B"
25.5,"soak_2",0.1909,"A_H2O2"
25.5,"soak_2",0.0673,"B_H2O2"
25.5,"soak_2",0.0719,"A"
25.5,"soak_2",0.0648,"B"
25.5,"soak_3",0.1723,"A_H2O2"
25.5,"soak_3",0.0602,"B_H2O2"
25.5,"soak_3",0.065,"A"
25.5,"soak_3",0.0652,"B"
25.5,"soak_1",0.1256,"A_H2O2"
25.5,"soak_1",0.0589,"B_H2O2"
25.5,"soak_1",0.064,"A"
25.5,"soak_1",0.0587,"B"
25.5,"soak_2",0.1942,"A_H2O2"
25.5,"soak_2",0.0675,"B_H2O2"
25.5,"soak_2",0.072,"A"
25.5,"soak_2",0.0663,"B"
25.5,"soak_3",0.1777,"A_H2O2"
25.5,"soak_3",0.0601,"B_H2O2"
25.5,"soak_3",0.0661,"A"
25.5,"soak_3",0.0669,"B"
25.5,"shake_1",0.2412,"A_H2O2"
25.5,"shake_1",0.0834,"B_H2O2"
25.5,"shake_1",0.0855,"A"
25.5,"shake_1",0.0798,"B"
25.5,"shake_2",0.3527,"A_H2O2"
25.5,"shake_2",0.0738,"B_H2O2"
25.5,"shake_2",0.0754,"A"
25.5,"shake_2",0.0699,"B"
25.5,"shake_3",0.4476,"A_H2O2"
25.5,"shake_3",0.1172,"B_H2O2"
25.5,"shake_3",0.1181,"A"
25.5,"shake_3",0.1153,"B"
25.5,"shake_1",0.2451,"A_H2O2"
25.5,"shake_1",0.0836,"B_H2O2"
25.5,"shake_1",0.0875,"A"
25.5,"shake_1",0.0798,"B"
25.5,"shake_2",0.355,"A_H2O2"
25.5,"shake_2",0.0731,"B_H2O2"
25.5,"shake_2",0.0743,"A"
25.5,"shake_2",0.0695,"B"
25.5,"shake_3",0.448,"A_H2O2"
25.5,"shake_3",0.1155,"B_H2O2"
25.5,"shake_3",0.1219,"A"
25.5,"shake_3",0.1158,"B"
25.5,"shake_1",0.2552,"A_H2O2"
25.5,"shake_1",0.0834,"B_H2O2"
25.5,"shake_1",0.0861,"A"
25.5,"shake_1",0.0799,"B"
25.5,"shake_2",0.3656,"A_H2O2"
25.5,"shake_2",0.0739,"B_H2O2"
25.5,"shake_2",0.0749,"A"
25.5,"shake_2",0.0694,"B"
25.5,"shake_3",0.4449,"A_H2O2"
25.5,"shake_3",0.1138,"B_H2O2"
25.5,"shake_3",0.1201,"A"
25.5,"shake_3",0.1179,"B"
25.5,"shake_1",0.2601,"A_H2O2"
25.5,"shake_1",0.085,"B_H2O2"
25.5,"shake_1",0.0875,"A"
25.5,"shake_1",0.0821,"B"
25.5,"shake_2",0.3673,"A_H2O2"
25.5,"shake_2",0.0741,"B_H2O2"
25.5,"shake_2",0.0762,"A"
25.5,"shake_2",0.0702,"B"
25.5,"shake_3",0.4568,"A_H2O2"
25.5,"shake_3",0.1178,"B_H2O2"
25.5,"shake_3",0.1208,"A"
25.5,"shake_3",0.1175,"B"
26,"soak_1",0.1274,"A_H2O2"
26,"soak_1",0.0574,"B_H2O2"
26,"soak_1",0.0681,"A"
26,"soak_1",0.0575,"B"
26,"soak_2",0.1845,"A_H2O2"
26,"soak_2",0.0676,"B_H2O2"
26,"soak_2",0.0733,"A"
26,"soak_2",0.0675,"B"
26,"soak_3",0.1689,"A_H2O2"
26,"soak_3",0.0613,"B_H2O2"
26,"soak_3",0.0665,"A"
26,"soak_3",0.0628,"B"
26,"soak_1",0.1304,"A_H2O2"
26,"soak_1",0.056,"B_H2O2"
26,"soak_1",0.0659,"A"
26,"soak_1",0.0585,"B"
26,"soak_2",0.1895,"A_H2O2"
26,"soak_2",0.0667,"B_H2O2"
26,"soak_2",0.0722,"A"
26,"soak_2",0.0666,"B"
26,"soak_3",0.173,"A_H2O2"
26,"soak_3",0.0608,"B_H2O2"
26,"soak_3",0.0653,"A"
26,"soak_3",0.0685,"B"
26,"soak_1",0.1296,"A_H2O2"
26,"soak_1",0.0565,"B_H2O2"
26,"soak_1",0.064,"A"
26,"soak_1",0.0573,"B"
26,"soak_2",0.1924,"A_H2O2"
26,"soak_2",0.0679,"B_H2O2"
26,"soak_2",0.0723,"A"
26,"soak_2",0.0651,"B"
26,"soak_3",0.1735,"A_H2O2"
26,"soak_3",0.0605,"B_H2O2"
26,"soak_3",0.0652,"A"
26,"soak_3",0.0656,"B"
26,"soak_1",0.1262,"A_H2O2"
26,"soak_1",0.0591,"B_H2O2"
26,"soak_1",0.0642,"A"
26,"soak_1",0.0585,"B"
26,"soak_2",0.1957,"A_H2O2"
26,"soak_2",0.0678,"B_H2O2"
26,"soak_2",0.0733,"A"
26,"soak_2",0.0666,"B"
26,"soak_3",0.179,"A_H2O2"
26,"soak_3",0.0603,"B_H2O2"
26,"soak_3",0.0664,"A"
26,"soak_3",0.0672,"B"
26,"shake_1",0.2433,"A_H2O2"
26,"shake_1",0.0842,"B_H2O2"
26,"shake_1",0.086,"A"
26,"shake_1",0.0803,"B"
26,"shake_2",0.3558,"A_H2O2"
26,"shake_2",0.0743,"B_H2O2"
26,"shake_2",0.0757,"A"
26,"shake_2",0.0703,"B"
26,"shake_3",0.4513,"A_H2O2"
26,"shake_3",0.1164,"B_H2O2"
26,"shake_3",0.1194,"A"
26,"shake_3",0.1165,"B"
26,"shake_1",0.2453,"A_H2O2"
26,"shake_1",0.0842,"B_H2O2"
26,"shake_1",0.0882,"A"
26,"shake_1",0.0804,"B"
26,"shake_2",0.3584,"A_H2O2"
26,"shake_2",0.0735,"B_H2O2"
26,"shake_2",0.0747,"A"
26,"shake_2",0.0699,"B"
26,"shake_3",0.4518,"A_H2O2"
26,"shake_3",0.1203,"B_H2O2"
26,"shake_3",0.1278,"A"
26,"shake_3",0.1171,"B"
26,"shake_1",0.2573,"A_H2O2"
26,"shake_1",0.0838,"B_H2O2"
26,"shake_1",0.0866,"A"
26,"shake_1",0.0805,"B"
26,"shake_2",0.3688,"A_H2O2"
26,"shake_2",0.0744,"B_H2O2"
26,"shake_2",0.0753,"A"
26,"shake_2",0.0699,"B"
26,"shake_3",0.4481,"A_H2O2"
26,"shake_3",0.1149,"B_H2O2"
26,"shake_3",0.1213,"A"
26,"shake_3",0.1175,"B"
26,"shake_1",0.2624,"A_H2O2"
26,"shake_1",0.0857,"B_H2O2"
26,"shake_1",0.0879,"A"
26,"shake_1",0.0826,"B"
26,"shake_2",0.3704,"A_H2O2"
26,"shake_2",0.0746,"B_H2O2"
26,"shake_2",0.0766,"A"
26,"shake_2",0.0706,"B"
26,"shake_3",0.4603,"A_H2O2"
26,"shake_3",0.119,"B_H2O2"
26,"shake_3",0.122,"A"
26,"shake_3",0.1187,"B"
26.5,"soak_1",0.1281,"A_H2O2"
26.5,"soak_1",0.0577,"B_H2O2"
26.5,"soak_1",0.0684,"A"
26.5,"soak_1",0.0577,"B"
26.5,"soak_2",0.1859,"A_H2O2"
26.5,"soak_2",0.068,"B_H2O2"
26.5,"soak_2",0.0738,"A"
26.5,"soak_2",0.068,"B"
26.5,"soak_3",0.1701,"A_H2O2"
26.5,"soak_3",0.0616,"B_H2O2"
26.5,"soak_3",0.0667,"A"
26.5,"soak_3",0.063,"B"
26.5,"soak_1",0.1312,"A_H2O2"
26.5,"soak_1",0.056,"B_H2O2"
26.5,"soak_1",0.0661,"A"
26.5,"soak_1",0.0586,"B"
26.5,"soak_2",0.191,"A_H2O2"
26.5,"soak_2",0.0672,"B_H2O2"
26.5,"soak_2",0.0725,"A"
26.5,"soak_2",0.067,"B"
26.5,"soak_3",0.1741,"A_H2O2"
26.5,"soak_3",0.0611,"B_H2O2"
26.5,"soak_3",0.0657,"A"
26.5,"soak_3",0.069,"B"
26.5,"soak_1",0.1303,"A_H2O2"
26.5,"soak_1",0.0567,"B_H2O2"
26.5,"soak_1",0.0642,"A"
26.5,"soak_1",0.0574,"B"
26.5,"soak_2",0.194,"A_H2O2"
26.5,"soak_2",0.0682,"B_H2O2"
26.5,"soak_2",0.0726,"A"
26.5,"soak_2",0.0655,"B"
26.5,"soak_3",0.1747,"A_H2O2"
26.5,"soak_3",0.0607,"B_H2O2"
26.5,"soak_3",0.0656,"A"
26.5,"soak_3",0.066,"B"
26.5,"soak_1",0.127,"A_H2O2"
26.5,"soak_1",0.0593,"B_H2O2"
26.5,"soak_1",0.0645,"A"
26.5,"soak_1",0.0588,"B"
26.5,"soak_2",0.1972,"A_H2O2"
26.5,"soak_2",0.0682,"B_H2O2"
26.5,"soak_2",0.0729,"A"
26.5,"soak_2",0.067,"B"
26.5,"soak_3",0.1803,"A_H2O2"
26.5,"soak_3",0.0606,"B_H2O2"
26.5,"soak_3",0.0668,"A"
26.5,"soak_3",0.0676,"B"
26.5,"shake_1",0.2454,"A_H2O2"
26.5,"shake_1",0.0847,"B_H2O2"
26.5,"shake_1",0.0866,"A"
26.5,"shake_1",0.081,"B"
26.5,"shake_2",0.359,"A_H2O2"
26.5,"shake_2",0.0748,"B_H2O2"
26.5,"shake_2",0.076,"A"
26.5,"shake_2",0.0707,"B"
26.5,"shake_3",0.4548,"A_H2O2"
26.5,"shake_3",0.1177,"B_H2O2"
26.5,"shake_3",0.1207,"A"
26.5,"shake_3",0.1181,"B"
26.5,"shake_1",0.2484,"A_H2O2"
26.5,"shake_1",0.085,"B_H2O2"
26.5,"shake_1",0.0889,"A"
26.5,"shake_1",0.0813,"B"
26.5,"shake_2",0.3614,"A_H2O2"
26.5,"shake_2",0.074,"B_H2O2"
26.5,"shake_2",0.075,"A"
26.5,"shake_2",0.0702,"B"
26.5,"shake_3",0.456,"A_H2O2"
26.5,"shake_3",0.1199,"B_H2O2"
26.5,"shake_3",0.1258,"A"
26.5,"shake_3",0.1185,"B"
26.5,"shake_1",0.2594,"A_H2O2"
26.5,"shake_1",0.0845,"B_H2O2"
26.5,"shake_1",0.0873,"A"
26.5,"shake_1",0.0811,"B"
26.5,"shake_2",0.3719,"A_H2O2"
26.5,"shake_2",0.0749,"B_H2O2"
26.5,"shake_2",0.0757,"A"
26.5,"shake_2",0.0704,"B"
26.5,"shake_3",0.4518,"A_H2O2"
26.5,"shake_3",0.1164,"B_H2O2"
26.5,"shake_3",0.1226,"A"
26.5,"shake_3",0.1188,"B"
26.5,"shake_1",0.2644,"A_H2O2"
26.5,"shake_1",0.0864,"B_H2O2"
26.5,"shake_1",0.0887,"A"
26.5,"shake_1",0.0834,"B"
26.5,"shake_2",0.3733,"A_H2O2"
26.5,"shake_2",0.075,"B_H2O2"
26.5,"shake_2",0.077,"A"
26.5,"shake_2",0.0711,"B"
26.5,"shake_3",0.4633,"A_H2O2"
26.5,"shake_3",0.1204,"B_H2O2"
26.5,"shake_3",0.1234,"A"
26.5,"shake_3",0.1202,"B"
27,"soak_1",0.1287,"A_H2O2"
27,"soak_1",0.058,"B_H2O2"
27,"soak_1",0.0687,"A"
27,"soak_1",0.058,"B"
27,"soak_2",0.1874,"A_H2O2"
27,"soak_2",0.0683,"B_H2O2"
27,"soak_2",0.0742,"A"
27,"soak_2",0.0685,"B"
27,"soak_3",0.1711,"A_H2O2"
27,"soak_3",0.0619,"B_H2O2"
27,"soak_3",0.0671,"A"
27,"soak_3",0.0634,"B"
27,"soak_1",0.132,"A_H2O2"
27,"soak_1",0.0562,"B_H2O2"
27,"soak_1",0.0665,"A"
27,"soak_1",0.0588,"B"
27,"soak_2",0.1924,"A_H2O2"
27,"soak_2",0.0676,"B_H2O2"
27,"soak_2",0.073,"A"
27,"soak_2",0.0674,"B"
27,"soak_3",0.1753,"A_H2O2"
27,"soak_3",0.0614,"B_H2O2"
27,"soak_3",0.066,"A"
27,"soak_3",0.0694,"B"
27,"soak_1",0.1312,"A_H2O2"
27,"soak_1",0.0569,"B_H2O2"
27,"soak_1",0.0646,"A"
27,"soak_1",0.0576,"B"
27,"soak_2",0.1955,"A_H2O2"
27,"soak_2",0.0687,"B_H2O2"
27,"soak_2",0.0731,"A"
27,"soak_2",0.0659,"B"
27,"soak_3",0.1759,"A_H2O2"
27,"soak_3",0.0611,"B_H2O2"
27,"soak_3",0.0659,"A"
27,"soak_3",0.0664,"B"
27,"soak_1",0.1279,"A_H2O2"
27,"soak_1",0.0596,"B_H2O2"
27,"soak_1",0.0647,"A"
27,"soak_1",0.059,"B"
27,"soak_2",0.1987,"A_H2O2"
27,"soak_2",0.0687,"B_H2O2"
27,"soak_2",0.0733,"A"
27,"soak_2",0.0675,"B"
27,"soak_3",0.1815,"A_H2O2"
27,"soak_3",0.0609,"B_H2O2"
27,"soak_3",0.0673,"A"
27,"soak_3",0.0681,"B"
27,"shake_1",0.2473,"A_H2O2"
27,"shake_1",0.0855,"B_H2O2"
27,"shake_1",0.0873,"A"
27,"shake_1",0.0816,"B"
27,"shake_2",0.362,"A_H2O2"
27,"shake_2",0.0753,"B_H2O2"
27,"shake_2",0.0765,"A"
27,"shake_2",0.0711,"B"
27,"shake_3",0.4578,"A_H2O2"
27,"shake_3",0.1192,"B_H2O2"
27,"shake_3",0.1219,"A"
27,"shake_3",0.1193,"B"
27,"shake_1",0.2489,"A_H2O2"
27,"shake_1",0.0858,"B_H2O2"
27,"shake_1",0.0895,"A"
27,"shake_1",0.0816,"B"
27,"shake_2",0.3644,"A_H2O2"
27,"shake_2",0.0747,"B_H2O2"
27,"shake_2",0.0756,"A"
27,"shake_2",0.0707,"B"
27,"shake_3",0.4597,"A_H2O2"
27,"shake_3",0.1213,"B_H2O2"
27,"shake_3",0.1277,"A"
27,"shake_3",0.1199,"B"
27,"shake_1",0.2616,"A_H2O2"
27,"shake_1",0.0855,"B_H2O2"
27,"shake_1",0.0881,"A"
27,"shake_1",0.0819,"B"
27,"shake_2",0.375,"A_H2O2"
27,"shake_2",0.0754,"B_H2O2"
27,"shake_2",0.0764,"A"
27,"shake_2",0.0708,"B"
27,"shake_3",0.4555,"A_H2O2"
27,"shake_3",0.1179,"B_H2O2"
27,"shake_3",0.124,"A"
27,"shake_3",0.1227,"B"
27,"shake_1",0.2665,"A_H2O2"
27,"shake_1",0.0871,"B_H2O2"
27,"shake_1",0.0894,"A"
27,"shake_1",0.084,"B"
27,"shake_2",0.3765,"A_H2O2"
27,"shake_2",0.0756,"B_H2O2"
27,"shake_2",0.0774,"A"
27,"shake_2",0.0715,"B"
27,"shake_3",0.4662,"A_H2O2"
27,"shake_3",0.1218,"B_H2O2"
27,"shake_3",0.1248,"A"
27,"shake_3",0.1215,"B"
27.5,"soak_1",0.1297,"A_H2O2"
27.5,"soak_1",0.0579,"B_H2O2"
27.5,"soak_1",0.0691,"A"
27.5,"soak_1",0.0582,"B"
27.5,"soak_2",0.1886,"A_H2O2"
27.5,"soak_2",0.0688,"B_H2O2"
27.5,"soak_2",0.0747,"A"
27.5,"soak_2",0.0688,"B"
27.5,"soak_3",0.1723,"A_H2O2"
27.5,"soak_3",0.0622,"B_H2O2"
27.5,"soak_3",0.0673,"A"
27.5,"soak_3",0.0637,"B"
27.5,"soak_1",0.1328,"A_H2O2"
27.5,"soak_1",0.0564,"B_H2O2"
27.5,"soak_1",0.0667,"A"
27.5,"soak_1",0.0591,"B"
27.5,"soak_2",0.1939,"A_H2O2"
27.5,"soak_2",0.068,"B_H2O2"
27.5,"soak_2",0.0734,"A"
27.5,"soak_2",0.0678,"B"
27.5,"soak_3",0.1764,"A_H2O2"
27.5,"soak_3",0.0616,"B_H2O2"
27.5,"soak_3",0.0661,"A"
27.5,"soak_3",0.0698,"B"
27.5,"soak_1",0.132,"A_H2O2"
27.5,"soak_1",0.0572,"B_H2O2"
27.5,"soak_1",0.0647,"A"
27.5,"soak_1",0.0577,"B"
27.5,"soak_2",0.1969,"A_H2O2"
27.5,"soak_2",0.069,"B_H2O2"
27.5,"soak_2",0.0735,"A"
27.5,"soak_2",0.0663,"B"
27.5,"soak_3",0.177,"A_H2O2"
27.5,"soak_3",0.0612,"B_H2O2"
27.5,"soak_3",0.0661,"A"
27.5,"soak_3",0.0667,"B"
27.5,"soak_1",0.1285,"A_H2O2"
27.5,"soak_1",0.0598,"B_H2O2"
27.5,"soak_1",0.065,"A"
27.5,"soak_1",0.0592,"B"
27.5,"soak_2",0.2003,"A_H2O2"
27.5,"soak_2",0.069,"B_H2O2"
27.5,"soak_2",0.0737,"A"
27.5,"soak_2",0.0678,"B"
27.5,"soak_3",0.1826,"A_H2O2"
27.5,"soak_3",0.0612,"B_H2O2"
27.5,"soak_3",0.0674,"A"
27.5,"soak_3",0.0684,"B"
27.5,"shake_1",0.2491,"A_H2O2"
27.5,"shake_1",0.0863,"B_H2O2"
27.5,"shake_1",0.088,"A"
27.5,"shake_1",0.0822,"B"
27.5,"shake_2",0.3651,"A_H2O2"
27.5,"shake_2",0.0759,"B_H2O2"
27.5,"shake_2",0.0769,"A"
27.5,"shake_2",0.0714,"B"
27.5,"shake_3",0.4646,"A_H2O2"
27.5,"shake_3",0.1203,"B_H2O2"
27.5,"shake_3",0.1231,"A"
27.5,"shake_3",0.1206,"B"
27.5,"shake_1",0.2516,"A_H2O2"
27.5,"shake_1",0.0864,"B_H2O2"
27.5,"shake_1",0.0902,"A"
27.5,"shake_1",0.0823,"B"
27.5,"shake_2",0.3675,"A_H2O2"
27.5,"shake_2",0.075,"B_H2O2"
27.5,"shake_2",0.0759,"A"
27.5,"shake_2",0.0711,"B"
27.5,"shake_3",0.4633,"A_H2O2"
27.5,"shake_3",0.1198,"B_H2O2"
27.5,"shake_3",0.1232,"A"
27.5,"shake_3",0.1214,"B"
27.5,"shake_1",0.2637,"A_H2O2"
27.5,"shake_1",0.0861,"B_H2O2"
27.5,"shake_1",0.0886,"A"
27.5,"shake_1",0.0825,"B"
27.5,"shake_2",0.378,"A_H2O2"
27.5,"shake_2",0.0759,"B_H2O2"
27.5,"shake_2",0.077,"A"
27.5,"shake_2",0.0711,"B"
27.5,"shake_3",0.4585,"A_H2O2"
27.5,"shake_3",0.1192,"B_H2O2"
27.5,"shake_3",0.1252,"A"
27.5,"shake_3",0.1254,"B"
27.5,"shake_1",0.2686,"A_H2O2"
27.5,"shake_1",0.0879,"B_H2O2"
27.5,"shake_1",0.09,"A"
27.5,"shake_1",0.0846,"B"
27.5,"shake_2",0.3794,"A_H2O2"
27.5,"shake_2",0.0762,"B_H2O2"
27.5,"shake_2",0.0778,"A"
27.5,"shake_2",0.072,"B"
27.5,"shake_3",0.4688,"A_H2O2"
27.5,"shake_3",0.123,"B_H2O2"
27.5,"shake_3",0.126,"A"
27.5,"shake_3",0.1228,"B"
28,"soak_1",0.1305,"A_H2O2"
28,"soak_1",0.0584,"B_H2O2"
28,"soak_1",0.0693,"A"
28,"soak_1",0.0584,"B"
28,"soak_2",0.1901,"A_H2O2"
28,"soak_2",0.0694,"B_H2O2"
28,"soak_2",0.075,"A"
28,"soak_2",0.0692,"B"
28,"soak_3",0.1733,"A_H2O2"
28,"soak_3",0.0624,"B_H2O2"
28,"soak_3",0.0676,"A"
28,"soak_3",0.0641,"B"
28,"soak_1",0.1337,"A_H2O2"
28,"soak_1",0.0567,"B_H2O2"
28,"soak_1",0.0672,"A"
28,"soak_1",0.0595,"B"
28,"soak_2",0.1953,"A_H2O2"
28,"soak_2",0.0685,"B_H2O2"
28,"soak_2",0.0739,"A"
28,"soak_2",0.0683,"B"
28,"soak_3",0.1776,"A_H2O2"
28,"soak_3",0.0619,"B_H2O2"
28,"soak_3",0.0665,"A"
28,"soak_3",0.0703,"B"
28,"soak_1",0.1328,"A_H2O2"
28,"soak_1",0.0573,"B_H2O2"
28,"soak_1",0.0651,"A"
28,"soak_1",0.0581,"B"
28,"soak_2",0.1984,"A_H2O2"
28,"soak_2",0.0694,"B_H2O2"
28,"soak_2",0.0739,"A"
28,"soak_2",0.0666,"B"
28,"soak_3",0.1782,"A_H2O2"
28,"soak_3",0.0615,"B_H2O2"
28,"soak_3",0.0664,"A"
28,"soak_3",0.0671,"B"
28,"soak_1",0.1293,"A_H2O2"
28,"soak_1",0.0601,"B_H2O2"
